SoundName,Database_Name,Sex_Voice,Emotion_Label,Begin,End,Duration,PeakTime,Amp(dB),PeakAmp,MinF0,MaxF0,MeanF0,StDevF0,Jitter,Shimmer,MaxHNR,MeanHNR,StDevHNR
F_tarit_T_WasepPseudo_Norm,WASEP_PseudoTarit,female,sad,0,1.3235,1.3235,0.179,51.8,76.2,137.8,188.2,150.4,9.59,0.001747017,0.635881752,37.97,9.01,4.22
F_tarit_W_WasepPseudo_Norm,WASEP_PseudoTarit,female,angry,0,1.4919,1.4919,0.267,61.7,80.5,123.5,318.7,256.2,67.31,0.002436932,0.713519631,24.49,4.34,5.31
F_tarit_s_WasepPseudo_Norm,WASEP_PseudoTarit,female,neutral,0,0.8577,0.8577,0.112,55.0,77.2,122.7,213.2,174.6,26.06,0.001738834,1.233310943,31.19,4.18,3.68
M_blorag_A_WasepPseudo_Norm,WASEP_PseudoBlorag,male,fear,0,0.8127,0.8127,0.097,66.9,79.9,83.5,170.8,142.7,27.11,0.001436122,0.860522568,36.33,11.9,3.66
M_blorag_E_Rausch_WasepPseudo_Norm,WASEP_PseudoBlorag,male,disgust,0,1.9211,1.9211,0.71,61.0,76.4,75.9,155.0,109.2,22.89,0.001377652,0.76715583,25.76,5.22,7.2
M_blorag_F_WasepPseudo_Norm,WASEP_PseudoBlorag,male,happy,0,1.2662,1.2662,0.274,57.9,77.6,92.2,148.2,127.7,18.74,0.002863979,0.917456494,29.49,8.26,6.76
M_blorag_T_Rausch_WasepPseudo_Norm,WASEP_PseudoBlorag,male,sad,0,1.4745,1.4745,0.146,60.5,75.4,75.4,431.3,144.6,141.73,0.003400118,2.121321408,33.33,-3.06,5.65
M_blorag_W_b_WasepPseudo_Norm,WASEP_PseudoBlorag,male,angry,0,1.2713,1.2713,0.407,65.0,76.7,131.7,270.0,218.2,32.28,0.000659781,0.690693667,27.77,4.48,4.81
M_blorag_s_WasepPseudo_Norm,WASEP_PseudoBlorag,male,neutral,0,0.6676,0.6676,0.227,63.4,76.5,78.0,132.9,104.8,17.41,0.003547435,0.931378718,32.99,2.63,2.63
M_emwug_A_b_WasepPseudo_Norm,WASEP_PseudoEmwug,male,fear,0,1.0681,1.0681,0.654,59.5,75.6,164.0,243.4,227.3,17.41,0.000657424,0.771521331,41.52,16.53,7.88
M_emwug_E_WasepPseudo_Norm,WASEP_PseudoEmwug,male,disgust,0,1.7066,1.7066,0.309,63.8,79.9,75.3,148.0,108.9,22.29,0.001419105,0.680134256,32.52,8.61,5.72
M_emwug_F_b_WasepPseudo_Norm,WASEP_PseudoEmwug,male,happy,0,0.5863,0.5863,0.056,56.4,76.1,95.3,247.6,172.6,56.7,0.003362588,1.124221718,28.59,5.69,3.15
M_emwug_T_WasepPseudo_Norm,WASEP_PseudoEmwug,male,sad,0,1.3003,1.3003,0.08,60.2,75.9,75.7,479.4,298.5,179.44,0.000828225,2.098120523,37.37,-0.0009,10.79
M_emwug_W_WasepPseudo_Norm,WASEP_PseudoEmwug,male,angry,0,0.6792,0.6792,0.383,57.4,76.0,136.7,413.3,203.8,59.83,0.002317458,0.844201973,27.47,6.13,4.53
M_emwug_s_WasepPseudo_Norm,WASEP_PseudoEmwug,male,neutral,0,0.62,0.62,0.084,58.8,77.0,96.7,153.6,127.7,19.33,0.002597791,0.935172335,32.89,6.13,3.58
M_frepat_A_b_WasepPseudo_Norm,WASEP_PseudoFrepat,male,fear,0,1.19,1.19,0.16,49.5,78.8,132.1,606.0,302.2,174.92,0.001022449,1.224371569,51.5,11.04,5.77
M_frepat_E_b_WasepPseudo_Norm,WASEP_PseudoFrepat,male,disgust,0,1.1662,1.1662,0.535,63.1,79.3,95.6,434.3,161.4,82.65,0.002804727,1.282220463,30.85,1.32,3.17
M_frepat_F_WasepPseudo_Norm,WASEP_PseudoFrepat,male,happy,0,0.8432,0.8432,0.253,57.9,76.3,76.5,243.1,156.2,54.15,0.003895667,1.113370738,31.14,2.23,3.39
M_frepat_T_WasepPseudo_Norm,WASEP_PseudoFrepat,male,sad,0,1.7531,1.7531,0.505,59.2,75.1,77.4,534.5,369.5,224.82,0.001684164,1.886181193,28.68,-4.07,7.73
M_frepat_W_b_WasepPseudo_Norm,WASEP_PseudoFrepat,male,angry,0,0.7331,0.7331,0.256,58.4,75.9,212.8,333.1,280.2,34.41,0.002572923,1.519257931,29.16,0.66,4.17
M_frepat_s_b_WasepPseudo_Norm,WASEP_PseudoFrepat,male,neutral,0,0.7459,0.7459,0.301,53.5,76.6,76.5,172.1,130.4,32.44,0.003612314,0.849363438,27.9,0.46,1.68
M_gatan_A_WasepPseudo_Norm,WASEP_PseudoGatan,male,fear,0,0.9201,0.9201,0.175,62.6,76.0,85.3,158.0,128.5,15.15,0.002054941,0.949386851,32.35,8.17,7.49
M_gatan_E_b_WasepPseudo_Norm,WASEP_PseudoGatan,male,disgust,0,1.7814,1.7814,0.492,63.5,76.7,75.1,125.7,97.4,15.45,0.00287429,0.649075353,30.19,3.13,4.76
M_gatan_F_WasepPseudo_Norm,WASEP_PseudoGatan,male,happy,0,0.7895,0.7895,0.164,59.1,76.2,76.8,201.5,107.1,39.04,0.003114763,1.486226902,36.54,0.82,4.22
M_gatan_T_WasepPseudo_Norm,WASEP_PseudoGatan,male,sad,0,1.3584,1.3584,0.208,61.7,74.7,74.9,493.2,184.3,184.65,0.019691412,2.146239716,32.47,5.75,2.71
M_gatan_W_WasepPseudo_Norm,WASEP_PseudoGatan,male,angry,0,0.7895,0.7895,0.445,54.9,77.3,83.5,217.8,157.5,40.78,0.002161385,0.732443201,25.57,-0.12,2.66
M_gatan_s_WasepPseudo_Norm,WASEP_PseudoGatan,male,neutral,0,0.7739,0.7739,0.172,56.2,75.8,75.9,130.3,100.3,21.58,0.002800547,0.928757861,25.89,1.86,1.82
M_glubas_A_b_WasepPseudo_Norm,WASEP_PseudoGlubas,male,fear,0,1.2945,1.2945,0.455,62.8,75.5,176.6,302.2,246.9,35.87,0.000824953,0.654373347,32.92,10.22,8.83
M_glubas_E_c_WasepPseudo_Norm,WASEP_PseudoGlubas,male,disgust,0,1.2426,1.2426,0.289,57.6,76.1,88.8,190.8,144.3,31.66,0.003655452,1.362220042,35.83,6.21,5.67
M_glubas_F_b_WasepPseudo_Norm,WASEP_PseudoGlubas,male,happy,0,1.5673,1.5673,0.475,59.8,75.8,75.5,551.4,200.1,120.79,0.002286403,1.027471883,39.65,8.2,4.84
M_glubas_T_b_WasepPseudo_Norm,WASEP_PseudoGlubas,male,sad,0,1.7299,1.7299,0.231,59.8,75.8,75.0,541.8,293.2,211.69,0.002012995,1.906784513,44.56,6.17,9.93
M_glubas_W_b_WasepPseudo_Norm,WASEP_PseudoGlubas,male,angry,0,1.5216,1.5216,0.378,65.2,76.6,122.0,224.7,184.0,21.64,0.001253916,0.893009855,30.7,4.26,5.54
M_glubas_s_WasepPseudo_Norm,WASEP_PseudoGlubas,male,neutral,0,0.7516,0.7516,0.313,65.3,77.4,87.7,236.5,162.9,51.34,0.003578288,1.163567947,33.58,2.96,4.95
M_krinok_A_WasepPseudo_Norm,WASEP_PseudoKrinok,male,fear,0,0.7808,0.7808,0.241,66.9,75.1,113.6,169.4,145.6,17.5,0.00137671,0.952236564,23.69,11.39,6.59
M_krinok_E_WasepPseudo_Norm,WASEP_PseudoKrinok,male,disgust,0,1.7879,1.7879,0.057,59.9,76.4,75.2,591.8,141.5,124.79,0.004681873,1.191485754,36.96,6.75,5.03
M_krinok_F_WasepPseudo_Norm,WASEP_PseudoKrinok,male,happy,0,0.6211,0.6211,0.332,65.8,75.4,78.3,142.0,107.6,21.83,0.003929024,1.025489686,33.07,5.37,4.89
M_krinok_T_WasepPseudo_Norm,WASEP_PseudoKrinok,male,sad,0,1.1378,1.1378,0.338,65.1,75.7,75.3,599.6,226.2,218.7,0.002472418,1.536825262,31.14,10.35,7.37
M_krinok_W_b_WasepPseudo_Norm,WASEP_PseudoKrinok,male,angry,0,0.8853,0.8853,0.257,64.6,76.2,153.0,298.5,241.5,42.47,0.000946448,0.785167346,29.92,3.23,4.27
M_krinok_s_b_WasepPseudo_Norm,WASEP_PseudoKrinok,male,neutral,0,0.5562,0.5562,0.125,60.6,75.7,77.4,563.0,174.1,122.69,0.005561911,1.13024233,26.65,1.93,3.76
M_schlogen_A_WasepPseudo_Norm,WASEP_PseudoSchlogen,male,fear,0,1.1088,1.1088,0.467,65.8,75.8,113.1,597.6,171.8,96.28,0.001330049,0.935246096,50.13,14.71,7.6
M_schlogen_E_WasepPseudo_Norm,WASEP_PseudoSchlogen,male,disgust,0,2.1188,2.1188,0.985,62.1,79.9,82.7,225.3,127.4,39.32,0.001628001,0.902073075,38.52,6.91,6.77
M_schlogen_F_b_WasepPseudo_Norm,WASEP_PseudoSchlogen,male,happy,0,0.9984,0.9984,0.311,58.7,76.0,86.6,223.3,165.2,45.25,0.002486087,0.705075188,33.26,9.78,8.04
M_schlogen_T_c_WasepPseudo_Norm,WASEP_PseudoSchlogen,male,sad,0,1.2539,1.2539,0.459,67.3,76.9,75.8,469.6,120.9,118.37,0.007605285,1.034526848,42.31,1.95,9.66
M_schlogen_W_WasepPseudo_Norm,WASEP_PseudoSchlogen,male,angry,0,0.8591,0.8591,0.399,63.7,75.5,96.7,215.7,182.2,26.77,0.002149862,0.866811324,32.21,7.71,6.04
